FS, Input, SNDR, SFDR, SNR, CIC_Bias
0.02,0.0022222222222222222,10.653204657909702,19.150192185045373,11.957056070701487,0.815234375
0.02,0.004,7.814004881380566,13.651443101370063,10.045410955693896,0.815234375
0.02,0.0044444444444444444,9.430168043424882,14.881689611714414,12.79507673471025,0.815234375
0.02,0.006666666666666666,13.063261491187447,16.642981458589816,18.246184670963068,0.815234375
0.02,0.008888888888888889,15.01211093433366,18.912887351269063,19.258536124503078,0.815234375
0.02,0.011111111111111112,18.816186318645734,26.02214736147657,23.02958153824054,0.815234375
0.02,0.013000000000000001,20.809788733739385,26.56366617018721,24.923459144153213,0.815234375
0.02,0.013333333333333332,20.93399189275498,26.564933268879628,25.15963394850011,0.815234375
0.02,0.015555555555555555,22.22872463904563,30.90170676754707,25.54869125629874,0.815234375
0.02,0.017777777777777778,23.780044156168742,29.588542151723374,27.724123516483562,0.815234375
0.02,0.02,24.89407750677042,30.306771749549966,28.841356212707822,0.815234375
0.02,0.022000000000000002,23.454335234133524,27.50037244729444,29.660214050148195,0.815234375
0.02,0.022000000000000002,23.454335234133524,27.50037244729444,29.660214050148195,0.815234375
0.02,0.031000000000000003,13.702701961463745,14.673227793485658,31.26373229628212,0.815234375
0.02,0.04,10.658495229244165,11.20420964480077,33.714917614956484,0.815234375
0.03,0.003333333333333333,6.727763102474134,18.064095154569355,7.642829496268234,0.7947265625
0.03,0.004,7.774955676270805,14.450873426784995,10.229791665155851,0.7947265625
0.03,0.006666666666666666,13.160142299258712,18.51950882560005,18.16996664529795,0.7947265625
0.03,0.009999999999999998,17.360525398891088,21.707537761337584,22.624278654108867,0.7947265625
0.03,0.013000000000000001,19.71873778233125,23.229157072387295,25.085297763593502,0.7947265625
0.03,0.013333333333333332,19.82619350025001,23.228152741464463,25.095744506784115,0.7947265625
0.03,0.016666666666666666,22.929382605997827,31.008577102166385,26.607324469681494,0.7947265625
0.03,0.019999999999999997,25.241109031706863,32.289798989526794,28.598041500225616,0.7947265625
0.03,0.022000000000000002,25.67318716603621,33.420818593308965,29.130198808152837,0.7947265625
0.03,0.02333333333333333,26.6692686388205,33.6493776810367,29.476687145055838,0.7947265625
0.03,0.026666666666666665,28.548851515616605,36.782053891057245,31.383474528943083,0.7947265625
0.03,0.03,30.418566295160808,40.585944027702766,32.847602256414895,0.7947265625
0.03,0.031000000000000003,30.286787123200366,39.43898903025209,33.11314496651618,0.7947265625
0.03,0.033,26.323965605931715,31.04436154285085,34.01489160832868,0.7947265625
0.03,0.04,17.510142692346253,19.633322957047227,34.21776254011537,0.7947265625
0.04,0.004,9.30680972090188,16.790703860934023,11.278240044404855,0.7783203124999998
0.04,0.0044444444444444444,10.39441325924802,17.67259573493831,12.746119692159109,0.7783203124999998
0.04,0.008888888888888889,17.233013091585537,20.960451438309246,21.932299520191073,0.7783203124999998
0.04,0.013000000000000001,22.331100271213444,28.190734030697918,27.06710611511386,0.7783203124999998
0.04,0.013333333333333332,22.327542149438884,28.34190422691581,26.55431480934574,0.7783203124999998
0.04,0.017777777777777778,25.48436494661133,30.606074166653386,29.653970881621007,0.7783203124999998
0.04,0.022000000000000002,28.455190892214276,36.051774757654755,31.4686226700022,0.7783203124999998
0.04,0.022222222222222223,28.3867512482723,36.033752279875614,31.1150073115644,0.7783203124999998
0.04,0.026666666666666665,30.923644141902457,39.66337915205331,33.41400702835884,0.7783203124999998
0.04,0.031000000000000003,32.78658471836894,42.271053223290686,34.75878447781255,0.7783203124999998
0.04,0.03111111111111111,32.966224063864715,42.04545991284641,35.049994326741405,0.7783203124999998
0.04,0.035555555555555556,35.331008197469586,45.71974095011235,37.06526781934299,0.7783203124999998
0.04,0.04,36.3063291897751,44.4625190349972,37.88653616063705,0.7783203124999998
0.04,0.04,36.3063291897751,44.4625190349972,37.88653616063705,0.7783203124999998
0.04,0.044000000000000004,30.758039800291165,37.54420488423071,39.5872135835169,0.7783203124999998
0.05,0.004,12.157505475573615,20.822173639555068,13.355511025150953,0.7646484375
0.05,0.005555555555555556,16.19691756266695,21.8799285180427,18.76201248149367,0.7646484375
0.05,0.011111111111111112,23.864268470667195,28.72994575570466,27.498740315439157,0.7646484375
0.05,0.013000000000000001,25.79230660710998,31.888940723509112,29.222782150553932,0.7646484375
0.05,0.016666666666666666,28.23695320277027,34.74206140098394,31.05961581053441,0.7646484375
0.05,0.022000000000000002,31.827794573783656,39.02921292248293,34.21137088863762,0.7646484375
0.05,0.022222222222222223,31.761073010897732,39.18478681607263,33.96919345308359,0.7646484375
0.05,0.02777777777777778,34.027131054720826,41.86898008095426,36.12868174056602,0.7646484375
0.05,0.031000000000000003,35.317450739815094,45.590929022033635,36.84462797720295,0.7646484375
0.05,0.03333333333333333,36.216853817414936,45.41441398453571,37.642687096384215,0.7646484375
0.05,0.03888888888888889,38.22062541372733,51.013852271548956,39.070519802076134,0.7646484375
